Date,carat,depth,table,price,x,y,z,cut,color,clarity
03-06-15,0.77,62.4,54,3176,5.89,5.93,3.69,Ideal,G,VS1
04-06-15,0.32,61.7,56,561,4.41,4.44,2.73,Ideal,F,SI2
05-06-15,0.32,62.5,58,561,4.36,4.38,2.73,Premium,G,VS2
08-06-15,0.32,62,57,561,4.39,4.41,2.73,Ideal,G,VS2
09-06-15,0.32,61.8,55,561,4.41,4.42,2.73,Ideal,H,VS1
10-06-15,0.32,61.5,57,561,4.4,4.41,2.71,Ideal,G,VS2
11-06-15,0.32,63,55,561,4.4,4.42,2.78,Very Good,H,VS1
12-06-15,0.32,62.1,59,561,4.35,4.38,2.71,Premium,I,VVS2
15-06-15,0.32,63,57,561,4.33,4.37,2.74,Very Good,I,VVS2
16-06-15,0.32,62.8,58,561,4.31,4.35,2.72,Very Good,G,VS2
17-06-15,0.32,60.8,59,561,4.41,4.44,2.69,Premium,G,VS2
18-06-15,0.32,61.1,58,561,4.42,4.45,2.71,Premium,G,VS2
19-06-15,0.32,59.9,57,561,4.47,4.51,2.69,Very Good,G,VS2
22-06-15,0.32,62.8,58,561,4.35,4.37,2.74,Very Good,H,VS1
23-06-15,0.32,62.2,58,561,4.36,4.39,2.72,Very Good,E,SI1
24-06-15,0.32,62.3,58,561,4.37,4.4,2.73,Premium,E,SI1
25-06-15,0.4,63.8,57,561,4.67,4.7,2.99,Good,H,SI2
26-06-15,0.32,61.5,60,561,4.36,4.39,2.69,Premium,G,VS2
29-06-15,0.32,60.7,58,561,4.38,4.42,2.67,Premium,G,VS2
30-06-15,0.32,61.5,59,561,4.4,4.42,2.71,Premium,G,VS2
01-07-15,0.32,61.4,57,561,4.39,4.4,2.7,Ideal,G,VS2
02-07-15,0.32,62,57,561,4.37,4.4,2.72,Ideal,G,VS2
06-07-15,0.32,61.8,55,561,4.42,4.45,2.74,Ideal,E,SI1
07-07-15,0.32,61.1,56,561,4.44,4.46,2.72,Ideal,H,VS1
08-07-15,0.32,62.5,56,561,4.38,4.42,2.75,Ideal,G,VS2
09-07-15,0.32,62.8,55,561,4.35,4.41,2.75,Very Good,H,VS1
10-07-15,0.32,61.8,55,561,4.41,4.43,2.73,Ideal,G,VS2
13-07-15,0.32,61.2,59,561,4.38,4.41,2.69,Premium,G,VS2
14-07-15,0.32,62,59,561,4.37,4.41,2.72,Very Good,G,VS2
15-07-15,0.26,61.3,58,562,4.13,4.16,2.54,Very Good,F,VVS1
16-07-15,0.31,61.7,55,562,4.37,4.39,2.7,Ideal,G,VS2
17-07-15,0.7,61.1,56,3176,5.73,5.76,3.51,Ideal,E,VS2
20-07-15,0.72,60.5,57,3176,5.82,5.89,3.54,Ideal,D,SI2
21-07-15,0.7,63.8,57,3177,5.61,5.65,3.59,Very Good,E,VS1
22-07-15,0.74,61.1,54,3177,5.86,5.89,3.59,Ideal,D,VS2
23-07-15,0.67,62,56,3178,5.6,5.62,3.48,Very Good,G,VVS1
24-07-15,0.74,62.2,55,3178,5.83,5.81,3.62,Ideal,H,VS2
27-07-15,0.72,62.6,56,3179,5.7,5.74,3.58,Ideal,G,VVS2
28-07-15,0.72,60.8,56,3179,5.8,5.84,3.54,Ideal,D,VS2
29-07-15,0.72,62.1,57,3179,5.69,5.75,3.55,Ideal,D,VS2
30-07-15,0.72,62.8,57,3179,5.68,5.73,3.58,Ideal,D,VS2
31-07-15,0.81,63.9,58,3179,5.9,5.85,3.75,Good,D,SI1
03-08-15,1.5,57.4,62,3179,7.56,7.39,4.29,Good,G,I1
04-08-15,0.74,61.8,58,3180,5.79,5.82,3.59,Very Good,E,VS2
05-08-15,0.93,61.1,59,3180,6.32,6.34,3.87,Very Good,J,VS2
06-08-15,0.87,62.2,57,3180,6.05,6.11,3.78,Very Good,H,SI1
07-08-15,0.72,60.8,58,3180,5.77,5.8,3.52,Ideal,H,VVS1
10-08-15,0.72,61.8,55,3180,5.74,5.78,3.56,Ideal,H,VVS1
11-08-15,0.72,61.5,57,3180,5.74,5.76,3.54,Ideal,H,VVS1
12-08-15,0.91,64.4,60,3180,6.1,6.07,3.92,Fair,H,SI1
13-08-15,0.91,64.8,57,3180,6.12,6.07,3.95,Fair,H,SI1
14-08-15,0.91,62.2,56,3180,6.23,6.18,3.86,Premium,H,SI1
17-08-15,0.91,62,56,3181,6.18,6.23,3.85,Very Good,J,SI2
18-08-15,0.95,62.6,58,3181,6.22,6.18,3.88,Premium,G,SI2
19-08-15,0.63,61.1,58,3181,5.49,5.54,3.37,Ideal,E,VVS1
20-08-15,0.92,61.7,57,3181,6.21,6.26,3.85,Ideal,J,SI1
21-08-15,0.95,59.8,60,3181,6.36,6.34,3.8,Premium,G,SI2
24-08-15,0.8,61.7,56,3181,5.98,5.92,3.67,Ideal,I,VVS1
25-08-15,0.73,63.5,58,3182,5.68,5.72,3.62,Very Good,D,VS2
26-08-15,0.73,62.1,56,3182,5.77,5.8,3.59,Ideal,D,VS2
27-08-15,0.73,61.9,56,3183,5.74,5.81,3.61,Ideal,G,VVS2
28-08-15,0.73,62.2,55,3183,5.74,5.77,3.58,Ideal,G,VVS2
31-08-15,0.72,63.3,56,3183,5.67,5.71,3.6,Very Good,E,SI1
01-09-15,1.11,61.8,59,3183,6.65,6.58,4.09,Premium,I,I1
02-09-15,0.85,60.8,57,3183,6.13,6.18,3.74,Ideal,H,SI1
03-09-15,0.76,61.5,55,3183,5.92,5.88,3.63,Ideal,G,VS2
04-09-15,0.7,60.9,60,3183,5.75,5.71,3.49,Premium,D,VS1
08-09-15,0.73,62.9,58,3184,5.7,5.75,3.6,Very Good,E,VS2
09-09-15,0.78,61.7,55,3184,5.94,5.89,3.65,Ideal,G,VS2
10-09-15,0.7,61.2,55,3185,5.71,5.76,3.51,Ideal,H,VS1
11-09-15,0.7,61,56,3185,5.75,5.79,3.51,Ideal,H,VS1
14-09-15,0.7,61.7,57,3185,5.66,5.7,3.5,Ideal,H,VS1
15-09-15,0.79,61.2,56,3185,6.02,5.95,3.66,Ideal,D,SI1
16-09-15,0.72,60.1,58,3185,5.89,5.86,3.53,Premium,G,IF
17-09-15,0.9,57.5,68,3187,6.37,6.33,3.65,Fair,E,SI2
18-09-15,0.96,62.9,59,3187,6.3,6.22,3.94,Premium,J,SI1
21-09-15,0.9,63.4,56,3187,6.15,5.99,3.85,Very Good,E,SI2
22-09-15,1.03,56.2,62,3188,6.69,6.73,3.77,Good,J,SI2
23-09-15,0.9,62.5,56,3188,6.11,6.21,3.85,Very Good,J,VS1
24-09-15,0.75,58.4,56,3188,5.98,6.06,3.52,Good,G,VVS1
25-09-15,0.77,61.6,57,3189,5.87,5.91,3.63,Ideal,E,SI1
28-09-15,0.91,60.3,59,3189,6.23,6.28,3.77,Very Good,G,SI2
29-09-15,0.85,62.8,57,3189,6.06,6.01,3.79,Ideal,E,SI2
30-09-15,0.71,61.9,55,3189,5.74,5.77,3.56,Ideal,H,VS2
01-10-15,0.74,59.5,57,3189,5.92,5.94,3.53,Ideal,E,VS2
02-10-15,0.73,61.8,56,3189,5.8,5.76,3.57,Ideal,D,SI1
05-10-15,0.73,61.9,56,3189,5.8,5.77,3.58,Ideal,D,SI1
06-10-15,1.01,62.4,60,3190,6.45,6.35,3.99,Premium,J,VS2
07-10-15,0.71,62,54,3190,5.71,5.75,3.55,Ideal,H,IF
08-10-15,0.89,61.1,58,3190,6.24,6.17,3.79,Premium,G,SI1
09-10-15,0.92,62.9,60,3190,6.18,6.13,3.87,Premium,I,SI1
12-10-15,1.01,65.8,55,3190,6.29,6.24,4.12,Fair,J,VS2
13-10-15,0.7,60.6,56,3191,5.69,5.82,3.49,Ideal,G,VVS2
14-10-15,0.7,60.3,57,3191,5.75,5.83,3.49,Ideal,G,VVS2
15-10-15,0.7,62,55,3191,5.71,5.67,3.53,Ideal,F,VVS2
16-10-15,0.71,62.1,57,3191,5.71,5.75,3.56,Ideal,E,VS2
19-10-15,0.71,62,57,3191,5.71,5.74,3.55,Ideal,E,VS2
20-10-15,0.8,61.4,55,3192,5.96,5.99,3.67,Ideal,E,VS2
21-10-15,0.71,62.2,55,3192,5.71,5.74,3.56,Ideal,D,VS1
22-10-15,0.75,60.2,57,3192,5.93,5.9,3.56,Ideal,E,VS2
23-10-15,0.71,62.1,60,3192,5.65,5.71,3.53,Very Good,E,VS1
26-10-15,0.71,61.5,57,3192,5.74,5.77,3.54,Very Good,E,VS1
27-10-15,0.81,62.2,57,3192,5.97,6.02,3.73,Ideal,G,SI1
28-10-15,0.76,61.5,56,3192,5.92,5.89,3.63,Ideal,E,VS2
29-10-15,0.91,63.8,59,3192,5.99,5.96,3.82,Good,H,VS2
30-10-15,1,62,64,3192,6.43,6.29,3.94,Good,H,SI2
02-11-15,0.76,60.1,59,3192,6.01,5.97,3.6,Premium,E,VS2
03-11-15,1,64.4,57,3192,6.35,6.29,4.07,Fair,H,SI2
04-11-15,0.81,61.4,60,3193,6.02,5.99,3.69,Premium,G,VS2
05-11-15,0.73,62.2,54,3193,5.8,5.75,3.59,Ideal,F,VVS2
06-11-15,0.9,57.4,61,3193,6.42,6.37,3.67,Good,J,VVS2
09-11-15,0.7,60.4,63,3193,5.68,5.74,3.45,Good,D,VS1
10-11-15,0.81,62.9,58,3193,5.94,5.88,3.72,Premium,G,VS2
11-11-15,0.9,63.6,60,3193,6.11,6.06,3.87,Good,H,SI2
12-11-15,0.54,61.4,57.5,3194,5.25,5.28,3.23,Premium,D,VVS1
13-11-15,0.83,62.7,58,3195,5.97,6.03,3.76,Very Good,G,VS2
16-11-15,0.73,62.4,53,3195,5.79,5.82,3.62,Ideal,D,SI1
17-11-15,0.71,62.3,54,3195,5.68,5.72,3.55,Ideal,G,VS1
18-11-15,0.8,61.7,56,3195,5.96,6,3.69,Ideal,D,SI1
19-11-15,0.83,63.7,60.9,3195,5.84,5.92,3.75,Good,G,VS2
20-11-15,0.91,63.5,58,3195,6.15,6.1,3.89,Very Good,F,SI1
23-11-15,0.91,63.3,60,3195,6.1,6.06,3.85,Very Good,F,SI1
24-11-15,0.6,61.5,57,3196,5.42,5.45,3.34,Ideal,F,VVS2
25-11-15,0.9,63,53,3196,6.08,6.15,3.85,Good,I,SI1
27-11-15,0.91,61.7,55,3196,6.27,6.2,3.85,Ideal,F,SI2
30-11-15,0.9,62.9,56,3197,6.13,6.18,3.87,Very Good,J,VS1
01-12-15,0.51,61.3,56,3197,5.13,5.21,3.17,Ideal,E,VVS1
02-12-15,0.77,61.1,54,3197,5.91,5.94,3.62,Very Good,G,VS1
03-12-15,1.01,66.1,60,3197,6.15,6.13,4.06,Fair,F,SI1
04-12-15,0.83,62,59,3198,6.04,5.99,3.73,Premium,F,SI1
07-12-15,0.73,62.2,59,3198,5.74,5.77,3.58,Ideal,E,VS2
08-12-15,0.71,61.4,59,3198,5.71,5.75,3.52,Ideal,E,VS1
09-12-15,0.71,62.3,56,3198,5.66,5.7,3.54,Ideal,E,VS1
10-12-15,0.83,62.1,55,3198,6.05,6,3.74,Ideal,F,SI1
11-12-15,0.7,61,59,3199,5.74,5.7,3.49,Premium,E,VS2
14-12-15,1,56.3,64,3199,6.58,6.54,3.69,Fair,J,SI2
15-12-15,0.71,62.6,57,3199,5.7,5.73,3.58,Ideal,F,VS1
16-12-15,0.71,61.1,56,3199,5.71,5.74,3.5,Ideal,F,VS1
17-12-15,1.02,60.6,63,3199,6.52,6.46,3.93,Very Good,E,I1
18-12-15,0.7,62.4,56,3199,5.67,5.65,3.53,Ideal,F,VS1
21-12-15,0.7,61.7,57,3199,5.76,5.73,3.54,Ideal,D,SI1
22-12-15,1.02,62.5,60,3199,6.41,6.39,4,Premium,H,I1
23-12-15,0.73,62,57,3200,5.73,5.75,3.56,Very Good,F,VS1
24-12-15,0.74,62.1,56,3200,5.83,5.79,3.61,Ideal,F,VS2
28-12-15,0.9,62.6,56,3200,6.15,6.06,3.82,Ideal,E,SI2
29-12-15,0.9,63.8,57,3201,6.07,6.13,3.89,Good,H,SI1
30-12-15,0.7,60.5,59,3201,5.72,5.75,3.47,Ideal,E,VS2
31-12-15,0.7,61.1,59,3201,5.67,5.73,3.48,Ideal,E,VS2
04-01-16,0.73,62.4,57,3201,5.75,5.79,3.6,Ideal,E,VS2
05-01-16,0.84,61.4,57,3201,6.03,6.09,3.72,Ideal,I,VS1
06-01-16,0.76,61,55,3201,5.92,5.89,3.6,Ideal,F,VS2
07-01-16,0.71,59.7,55,3203,5.85,5.88,3.5,Very Good,D,VS2
08-01-16,1.04,63.9,58,3203,6.35,6.42,4.08,Good,H,I1
11-01-16,1.04,61.6,61,3203,6.45,6.47,3.98,Very Good,H,I1
12-01-16,0.7,63.3,62,3204,5.67,5.57,3.56,Very Good,F,VVS1
13-01-16,0.7,63,60,3204,5.62,5.59,3.53,Premium,F,VVS1
14-01-16,1.02,62.3,56,3204,6.39,6.35,3.97,Ideal,G,SI2
15-01-16,1.04,63.8,56,3204,6.36,6.32,4.05,Good,J,SI2
19-01-16,0.7,60.5,60,3205,5.7,5.73,3.46,Very Good,F,VVS2
20-01-16,1.11,61,59,3205,6.61,6.67,4.05,Premium,H,I1
21-01-16,0.7,60.8,56,3205,5.75,5.79,3.51,Ideal,G,VVS2
22-01-16,0.7,61,56,3205,5.74,5.77,3.51,Ideal,G,VVS2
25-01-16,0.71,58.7,62,3205,5.87,5.81,3.43,Fair,F,IF
26-01-16,0.9,62.7,59,3205,6.2,6.14,3.87,Premium,D,SI2
27-01-16,0.9,65.9,59,3205,6,5.95,3.94,Fair,D,SI2
28-01-16,0.9,66,58,3205,6,5.97,3.95,Fair,D,SI2
29-01-16,0.9,64.7,54,3205,6.1,6.04,3.93,Fair,D,SI2
01-02-16,0.9,65.7,60,3205,5.98,5.93,3.91,Fair,D,SI2
02-02-16,0.9,64.7,59,3205,6.09,5.99,3.91,Fair,D,SI2
03-02-16,0.9,59,61,3205,6.32,6.28,3.72,Premium,D,SI2
04-02-16,0.72,60.6,57,3205,5.82,5.79,3.52,Premium,D,VS2
05-02-16,0.75,61.8,58,3206,5.83,5.85,3.61,Premium,E,VS2
08-02-16,0.75,61.7,56,3206,5.84,5.86,3.61,Ideal,E,VS2
09-02-16,0.75,62.8,55,3206,5.77,5.79,3.63,Very Good,E,VS2
10-02-16,0.58,60.6,57,3206,5.38,5.41,3.27,Ideal,D,VVS1
11-02-16,0.7,61.2,56,3206,5.71,5.75,3.5,Ideal,G,VS1
12-02-16,0.7,61.4,55,3206,5.71,5.76,3.53,Ideal,G,VS1
16-02-16,0.7,59.9,62,3206,5.69,5.74,3.42,Good,F,VVS1
17-02-16,0.83,63,55,3207,5.95,5.96,3.75,Very Good,F,SI1
18-02-16,0.83,62.1,56,3207,6,6.04,3.74,Ideal,D,SI2
19-02-16,1.01,62.1,54,3207,6.48,6.4,4,Ideal,J,SI1
22-02-16,0.77,61.1,56,3208,5.89,5.92,3.61,Very Good,H,VVS2
23-02-16,0.7,62.4,59,3208,5.63,5.66,3.52,Very Good,G,VVS1
24-02-16,0.7,60.1,60,3208,5.73,5.76,3.45,Very Good,D,VS1
25-02-16,0.9,61.5,59,3208,6.15,6.2,3.8,Very Good,H,SI2
26-02-16,0.93,63.3,61,3208,6.19,6.14,3.9,Very Good,J,VS2
29-02-16,0.8,61.7,62,3209,5.89,5.94,3.65,Very Good,H,VS1
01-03-16,0.9,62.5,57,3209,6.12,6.2,3.85,Very Good,I,VS2
02-03-16,0.73,60.8,56.4,3209,5.81,5.86,3.55,Ideal,G,VS1
03-03-16,0.79,61.1,57,3209,5.94,6,3.65,Ideal,D,SI1
04-03-16,0.8,61.9,54,3210,5.95,6,3.7,Ideal,D,SI2
07-03-16,0.7,61.5,60,3210,5.71,5.64,3.49,Premium,D,VVS2
08-03-16,0.71,62.6,56,3210,5.65,5.69,3.55,Ideal,G,VVS1
09-03-16,0.79,60.8,55,3210,5.98,6.05,3.66,Ideal,F,SI1
10-03-16,0.9,62.6,62,3210,6.06,6.01,3.78,Premium,F,SI2
11-03-16,0.9,64.3,57,3210,6.16,6.06,3.93,Good,F,SI2
14-03-16,0.9,61.9,62,3210,6.12,6.07,3.77,Premium,F,SI2
15-03-16,0.91,64.2,60,3210,6.01,5.95,3.84,Good,J,VS1
16-03-16,0.91,64.9,56,3210,6.08,6.05,3.94,Fair,F,SI2
17-03-16,0.9,63.1,54,3211,6.13,6.16,3.88,Very Good,I,SI1
18-03-16,0.73,60.7,61,3211,5.79,5.75,3.5,Premium,F,VS1
21-03-16,0.73,62.6,56,3211,5.73,5.71,3.58,Ideal,F,VS1
22-03-16,0.77,59.5,58,3211,5.96,5.94,3.54,Premium,F,VS1
23-03-16,0.82,61.2,61,3211,5.98,5.95,3.65,Premium,E,SI1
24-03-16,0.61,59.9,61,3212,5.5,5.55,3.31,Ideal,E,VVS1
28-03-16,0.71,62.7,57,3212,5.7,5.75,3.59,Ideal,D,VS2
29-03-16,0.71,61.9,54,3212,5.74,5.76,3.56,Ideal,E,VS1
30-03-16,0.71,62.3,54,3212,5.69,5.73,3.56,Ideal,E,VS1
31-03-16,0.76,61.2,57,3212,5.85,5.9,3.59,Ideal,G,SI1
01-04-16,0.81,60.8,59,3213,5.99,5.95,3.63,Premium,E,SI1
04-04-16,0.78,61.1,57,3214,5.95,5.97,3.64,Ideal,D,SI1
05-04-16,0.7,62.9,59,3214,5.72,5.66,3.58,Premium,D,VS1
06-04-16,0.95,56.5,61,3214,6.53,6.5,3.68,Good,D,SI2
07-04-16,0.92,61.1,57,3215,6.31,6.22,3.83,Ideal,J,VS2
08-04-16,0.96,56.1,60,3215,6.62,6.58,3.7,Fair,I,VS2
11-04-16,0.96,62.7,60,3215,6.29,6.11,3.89,Premium,G,SI2
12-04-16,1.1,60,58,3216,6.77,6.66,4.03,Premium,J,SI2
13-04-16,1.1,61.7,56,3216,6.65,6.6,4.09,Ideal,I,SI2
14-04-16,0.71,60.7,58,3217,5.73,5.81,3.5,Very Good,E,VS2
15-04-16,0.71,59.2,59,3217,5.8,5.86,3.45,Premium,D,VS2
18-04-16,0.71,62.5,55,3217,5.71,5.74,3.58,Ideal,D,VS2
19-04-16,0.71,62.4,59,3217,5.68,5.73,3.56,Very Good,D,VS2
20-04-16,1,62.4,63,3217,6.35,6.44,3.99,Very Good,I,SI2
21-04-16,0.9,62.8,54,3217,6.05,6.15,3.83,Very Good,F,SI2
22-04-16,0.64,60.9,56,3217,5.57,5.59,3.4,Ideal,F,VVS2
25-04-16,0.71,60.3,56,3217,5.8,5.84,3.51,Ideal,E,VS2
26-04-16,0.77,62.1,59,3218,5.85,5.87,3.64,Premium,F,VS2
27-04-16,0.52,62,57,3218,5.15,5.17,3.2,Ideal,D,VVS1
28-04-16,0.71,60.6,60,3218,5.68,5.73,3.46,Very Good,F,VS1
29-04-16,0.9,62,63,3218,6.09,6.14,3.79,Good,E,SI2
02-05-16,0.77,61.6,57,3218,5.91,5.87,3.63,Ideal,E,SI1
03-05-16,1.18,59.9,63,3219,6.8,6.85,4.09,Very Good,E,I1
04-05-16,0.72,63.3,57,3219,5.68,5.75,3.62,Very Good,F,VS1
05-05-16,0.72,62.8,58,3219,5.7,5.73,3.59,Very Good,F,VS1
06-05-16,0.72,63.3,58,3219,5.66,5.71,3.6,Very Good,F,VS1
09-05-16,0.72,62.7,56,3219,5.71,5.78,3.6,Ideal,D,VS2
10-05-16,0.72,62.7,56,3219,5.65,5.71,3.56,Ideal,D,VS2
11-05-16,0.9,62.6,58,3220,6.08,6.15,3.83,Very Good,I,SI1
12-05-16,0.9,60.5,58,3220,6.22,6.27,3.78,Very Good,I,SI1
13-05-16,0.75,60.9,59,3220,5.83,5.87,3.56,Very Good,F,VS1
16-05-16,0.73,62.1,56,3220,5.75,5.8,3.59,Ideal,H,VVS1
17-05-16,1.15,60.4,58,3220,6.8,6.75,4.09,Premium,H,SI2
18-05-16,0.71,63.1,58,3222,5.67,5.7,3.59,Very Good,D,VS2
19-05-16,0.71,61.4,57,3222,5.73,5.77,3.53,Ideal,D,VS2
20-05-16,0.51,61.3,56,3223,5.14,5.15,3.16,Ideal,D,VVS2
23-05-16,0.72,61.3,57,3223,5.76,5.79,3.54,Ideal,E,VS2
24-05-16,0.82,61.2,60,3224,6.03,5.99,3.68,Premium,I,IF
25-05-16,1.01,62.9,58,3224,6.38,6.34,4,Premium,H,SI1
26-05-16,0.9,63.6,57,3225,6.07,6.1,3.87,Very Good,J,SI1
27-05-16,0.68,61.9,55,3225,5.63,5.68,3.5,Good,G,VVS1
31-05-16,0.9,61.3,55,3226,6.18,6.12,3.77,Premium,G,SI2
01-06-16,0.74,61.7,57,3226,5.79,5.85,3.59,Very Good,F,VS1
02-06-16,0.74,62.3,56,3226,5.76,5.79,3.6,Ideal,F,VS1
03-06-16,0.73,62.3,58,3226,5.72,5.74,3.57,Very Good,E,VS1
06-06-16,0.8,59.4,55,3226,6.06,6.02,3.59,Premium,D,SI1
07-06-16,0.9,57.7,62,3226,6.29,6.23,3.61,Good,G,SI1
08-06-16,0.9,65.5,57,3226,6.05,6.01,3.95,Fair,H,VS2
09-06-16,0.72,61.1,56,3226,5.92,5.8,3.55,Ideal,F,VS2
10-06-16,0.51,61.3,56,3226,5.21,5.13,3.17,Ideal,E,VVS1
13-06-16,0.86,59.7,59,3228,6.14,6.23,3.69,Very Good,H,SI1
14-06-16,0.65,61.4,60,3228,5.54,5.57,3.41,Ideal,D,VVS2
15-06-16,0.74,62.7,58,3228,5.77,5.72,3.6,Premium,E,VS2
16-06-16,0.72,62.2,57,3229,5.7,5.74,3.56,Very Good,F,VS1
17-06-16,0.7,61.6,60,3229,5.63,5.6,3.46,Premium,D,VS1
20-06-16,0.7,62.9,57,3229,5.67,5.61,3.55,Ideal,D,VS1
21-06-16,0.71,61.8,55,3229,5.72,5.77,3.55,Ideal,H,VS1
22-06-16,0.71,61.7,55,3229,5.73,5.75,3.54,Ideal,H,VS1
23-06-16,0.71,60.8,57,3229,5.74,5.79,3.51,Ideal,H,VS1
24-06-16,0.71,61.4,56,3229,5.74,5.78,3.54,Ideal,H,VS1
27-06-16,0.96,62.7,58,3229,6.24,6.2,3.9,Premium,I,SI2
28-06-16,0.91,63.7,60,3229,6.16,6.09,3.9,Good,H,SI1
29-06-16,0.79,59.4,60,3230,6.08,6.05,3.6,Premium,E,VS2
30-06-16,1.03,61.5,57,3230,6.52,6.48,4,Ideal,H,I1
01-07-16,0.81,61,59,3230,6.01,5.99,3.66,Premium,F,SI1
05-07-16,0.75,63.1,55,3231,5.8,5.83,3.67,Good,E,VS1
06-07-16,0.81,60.4,57,3231,6.02,6.06,3.65,Ideal,E,VS2
07-07-16,0.9,62.3,56,3231,6.19,6.23,3.87,Very Good,J,VS1
08-07-16,0.7,62.9,60,3231,5.57,5.62,3.52,Very Good,D,VS1
11-07-16,0.83,62.7,57,3231,5.96,6.01,3.75,Ideal,E,SI1
12-07-16,0.59,61.8,57,3234,5.37,5.41,3.33,Very Good,D,VVS1
13-07-16,1,62.7,58,3234,6.28,6.32,3.95,Good,J,SI2
14-07-16,0.71,62.2,57,3234,5.7,5.74,3.56,Ideal,H,IF
15-07-16,1.05,62.2,61,3234,6.48,6.51,4.04,Very Good,E,I1
18-07-16,0.7,59.9,58,3234,5.78,5.8,3.47,Ideal,G,VVS2
19-07-16,0.71,61.4,56,3234,5.74,5.79,3.54,Ideal,D,VS2
20-07-16,0.7,58.7,63,3234,5.82,5.79,3.41,Very Good,F,VVS2
21-07-16,1.05,60.6,57,3234,6.59,6.55,3.98,Ideal,H,SI2
22-07-16,0.7,62.8,58,3234,5.68,5.62,3.55,Premium,G,VVS1
25-07-16,0.77,60.5,59,3234,5.98,5.92,3.6,Premium,E,VS2
26-07-16,0.7,60,60,3235,5.78,5.85,3.49,Very Good,G,VVS2
27-07-16,0.8,63.1,57,3235,5.87,5.92,3.72,Very Good,H,VS2
28-07-16,0.73,62.5,57,3235,5.73,5.76,3.59,Ideal,E,VS1
29-07-16,0.7,61.9,61,3235,5.59,5.65,3.48,Very Good,E,VS1
01-08-16,0.7,62.2,55,3235,5.71,5.76,3.57,Ideal,H,VVS2
02-08-16,0.72,62.1,57,3235,5.73,5.76,3.57,Ideal,E,VS2
03-08-16,0.72,60.9,55,3236,5.77,5.89,3.55,Ideal,D,VS2
04-08-16,0.95,62.5,58,3237,6.3,6.24,3.92,Premium,I,SI2
05-08-16,0.85,61,58,3237,6.11,6.08,3.72,Premium,G,VS2
08-08-16,0.89,63.1,55,3238,6.09,6.17,3.87,Very Good,I,VS2
09-08-16,0.72,61.6,58,3238,5.75,5.78,3.55,Very Good,F,VS2
10-08-16,0.76,62.5,58,3238,5.79,5.83,3.63,Very Good,F,VS2
11-08-16,0.91,62,59,3238,6.19,6.22,3.85,Very Good,G,SI2
12-08-16,0.7,62.8,56,3238,5.68,5.6,3.54,Ideal,E,VVS2
15-08-16,0.71,60.4,56,3238,5.8,5.85,3.52,Ideal,E,VS1
16-08-16,0.71,62.7,57,3238,5.66,5.69,3.56,Ideal,E,VS1
17-08-16,0.7,57.8,60,3239,5.85,5.87,3.39,Good,D,VS1
18-08-16,0.7,60.6,58,3239,5.73,5.75,3.48,Premium,D,VS1
19-08-16,0.7,61.5,55,3239,5.7,5.74,3.52,Very Good,D,VS1
22-08-16,0.73,61.8,57,3239,5.75,5.77,3.56,Ideal,I,VVS1
23-08-16,0.9,63.2,61,3239,6.06,5.99,3.81,Very Good,E,SI2
24-08-16,0.77,62.3,58,3240,5.82,5.86,3.64,Very Good,G,VS1
25-08-16,0.77,59.9,59,3241,5.9,5.95,3.55,Very Good,D,SI1
26-08-16,0.79,61.2,56,3242,5.95,6.02,3.66,Ideal,D,SI1
29-08-16,0.72,60.2,57,3242,5.83,5.86,3.52,Ideal,F,SI1
30-08-16,0.9,63.2,61,3242,6.12,6.03,3.84,Very Good,H,SI1
31-08-16,0.77,60.9,55,3243,5.9,5.96,3.61,Very Good,G,VS1
01-09-16,0.81,61.9,58,3243,5.92,5.97,3.68,Very Good,E,SI1
02-09-16,0.68,61.3,55,3243,5.67,5.71,3.49,Ideal,E,VS1
06-09-16,0.71,63,56,3245,5.69,5.65,3.58,Ideal,D,VS2
07-09-16,0.9,64.1,56,3246,6.12,6.08,3.91,Good,G,SI2
08-09-16,0.74,60.8,57,3246,5.85,5.87,3.56,Ideal,F,VS2
09-09-16,0.84,61.8,56,3246,6.04,6.06,3.74,Ideal,D,SI2
12-09-16,0.9,63.7,61,3246,6.1,6.06,3.87,Good,I,VS2
13-09-16,0.9,62.1,58,3246,6.13,6.08,3.79,Premium,G,SI2
14-09-16,0.9,63.8,55,3246,6.16,6.07,3.9,Good,I,VS2
15-09-16,0.9,63.8,59,3246,6.05,6.02,3.85,Good,G,SI2
16-09-16,0.9,63.4,59,3246,6.08,6.04,3.84,Very Good,G,SI2
19-09-16,0.9,63.8,56,3246,6.16,6.13,3.92,Good,G,SI2
20-09-16,0.9,61.1,58,3246,6.22,6.18,3.79,Premium,G,SI2
21-09-16,1.03,56.2,62,3246,6.73,6.69,3.77,Fair,J,SI2
22-09-16,0.9,65.4,60,3246,6.03,5.96,3.93,Fair,I,VS2
23-09-16,0.31,62.2,54,562,4.38,4.4,2.73,Ideal,G,VS2
26-09-16,0.31,62.2,54,562,4.34,4.38,2.71,Ideal,G,VS2
27-09-16,0.31,60.8,56,562,4.38,4.4,2.67,Ideal,G,VS2
28-09-16,0.31,61.1,57,562,4.37,4.4,2.68,Ideal,G,VS2
29-09-16,0.31,62.2,53,562,4.37,4.38,2.72,Ideal,G,VS2
30-09-16,0.31,62,53,562,4.34,4.37,2.7,Ideal,H,VS1
03-10-16,0.31,61.3,55,562,4.36,4.38,2.68,Ideal,H,VS1
